file_path,document_type,confidence,method
C:\Users\kjfle\.projects\intelligent-file-management-system\synthetic_data\automotive_technical\automotive_technical_0037.txt,automotive_technical,1.0,synthetic
C:\Users\kjfle\.projects\intelligent-file-management-system\synthetic_data\automotive_technical\automotive_technical_0038.docx,automotive_technical,1.0,synthetic
C:\Users\kjfle\.projects\intelligent-file-management-system\synthetic_data\automotive_technical\automotive_technical_0039.txt,automotive_technical,1.0,synthetic
C:\Users\kjfle\.projects\intelligent-file-management-system\synthetic_data\automotive_technical\automotive_technical_0040.docx,automotive_technical,1.0,synthetic
C:\Users\kjfle\.projects\intelligent-file-management-system\synthetic_data\automotive_technical\automotive_technical_0041.txt,automotive_technical,1.0,synthetic
C:\Users\kjfle\.projects\intelligent-file-management-system\synthetic_data\automotive_technical\automotive_technical_0042.docx,automotive_technical,1.0,synthetic
C:\Users\kjfle\.projects\intelligent-file-management-system\synthetic_data\automotive_technical\automotive_technical_0043.pdf,automotive_technical,1.0,synthetic
C:\Users\kjfle\.projects\intelligent-file-management-system\synthetic_data\automotive_technical\automotive_technical_0044.docx,automotive_technical,1.0,synthetic
C:\Users\kjfle\.projects\intelligent-file-management-system\synthetic_data\automotive_technical\automotive_technical_0045.pdf,automotive_technical,1.0,synthetic
C:\Users\kjfle\.projects\intelligent-file-management-system\synthetic_data\automotive_technical\automotive_technical_0046.docx,automotive_technical,1.0,synthetic
C:\Users\kjfle\.projects\intelligent-file-management-system\synthetic_data\automotive_technical\automotive_technical_0047.docx,automotive_technical,1.0,synthetic
C:\Users\kjfle\.projects\intelligent-file-management-system\synthetic_data\automotive_technical\automotive_technical_0048.pdf,automotive_technical,1.0,synthetic
C:\Users\kjfle\.projects\intelligent-file-management-system\synthetic_data\automotive_technical\automotive_technical_0049.txt,automotive_technical,1.0,synthetic
C:\Users\kjfle\.projects\intelligent-file-management-system\synthetic_data\automotive_technical\automotive_technical_0050.pdf,automotive_technical,1.0,synthetic
C:\Users\kjfle\.projects\intelligent-file-management-system\synthetic_data\automotive_technical\automotive_technical_0051.docx,automotive_technical,1.0,synthetic
C:\Users\kjfle\.projects\intelligent-file-management-system\synthetic_data\automotive_technical\automotive_technical_0052.docx,automotive_technical,1.0,synthetic
C:\Users\kjfle\.projects\intelligent-file-management-system\synthetic_data\automotive_technical\automotive_technical_0053.docx,automotive_technical,1.0,synthetic
C:\Users\kjfle\.projects\intelligent-file-management-system\synthetic_data\automotive_technical\automotive_technical_0054.docx,automotive_technical,1.0,synthetic
C:\Users\kjfle\.projects\intelligent-file-management-system\synthetic_data\automotive_technical\automotive_technical_0055.pdf,automotive_technical,1.0,synthetic
C:\Users\kjfle\.projects\intelligent-file-management-system\synthetic_data\automotive_technical\automotive_technical_0056.docx,automotive_technical,1.0,synthetic
C:\Users\kjfle\.projects\intelligent-file-management-system\synthetic_data\automotive_technical\automotive_technical_0057.txt,automotive_technical,1.0,synthetic
C:\Users\kjfle\.projects\intelligent-file-management-system\synthetic_data\automotive_technical\automotive_technical_0058.txt,automotive_technical,1.0,synthetic
C:\Users\kjfle\.projects\intelligent-file-management-system\synthetic_data\automotive_technical\automotive_technical_0059.docx,automotive_technical,1.0,synthetic
C:\Users\kjfle\.projects\intelligent-file-management-system\synthetic_data\automotive_technical\automotive_technical_0060.docx,automotive_technical,1.0,synthetic
C:\Users\kjfle\.projects\intelligent-file-management-system\synthetic_data\automotive_technical\automotive_technical_0061.pdf,automotive_technical,1.0,synthetic
C:\Users\kjfle\.projects\intelligent-file-management-system\synthetic_data\automotive_technical\automotive_technical_0062.pdf,automotive_technical,1.0,synthetic
C:\Users\kjfle\.projects\intelligent-file-management-system\synthetic_data\automotive_technical\automotive_technical_0063.pdf,automotive_technical,1.0,synthetic
C:\Users\kjfle\.projects\intelligent-file-management-system\synthetic_data\automotive_technical\automotive_technical_0064.txt,automotive_technical,1.0,synthetic
C:\Users\kjfle\.projects\intelligent-file-management-system\synthetic_data\automotive_technical\automotive_technical_0065.docx,automotive_technical,1.0,synthetic
C:\Users\kjfle\.projects\intelligent-file-management-system\synthetic_data\automotive_technical\automotive_technical_0066.docx,automotive_technical,1.0,synthetic
C:\Users\kjfle\.projects\intelligent-file-management-system\synthetic_data\automotive_technical\automotive_technical_0067.pdf,automotive_technical,1.0,synthetic
C:\Users\kjfle\.projects\intelligent-file-management-system\synthetic_data\automotive_technical\automotive_technical_0068.docx,automotive_technical,1.0,synthetic
C:\Users\kjfle\.projects\intelligent-file-management-system\synthetic_data\automotive_technical\automotive_technical_0069.pdf,automotive_technical,1.0,synthetic
C:\Users\kjfle\.projects\intelligent-file-management-system\synthetic_data\automotive_technical\automotive_technical_0070.docx,automotive_technical,1.0,synthetic
C:\Users\kjfle\.projects\intelligent-file-management-system\synthetic_data\automotive_technical\automotive_technical_0071.txt,automotive_technical,1.0,synthetic
C:\Users\kjfle\.projects\intelligent-file-management-system\synthetic_data\automotive_technical\automotive_technical_0072.docx,automotive_technical,1.0,synthetic
C:\Users\kjfle\.projects\intelligent-file-management-system\synthetic_data\automotive_technical\automotive_technical_0073.docx,automotive_technical,1.0,synthetic
C:\Users\kjfle\.projects\intelligent-file-management-system\synthetic_data\automotive_technical\automotive_technical_0074.docx,automotive_technical,1.0,synthetic
C:\Users\kjfle\.projects\intelligent-file-management-system\synthetic_data\automotive_technical\automotive_technical_0075.pdf,automotive_technical,1.0,synthetic
C:\Users\kjfle\.projects\intelligent-file-management-system\synthetic_data\automotive_technical\automotive_technical_0076.pdf,automotive_technical,1.0,synthetic
C:\Users\kjfle\.projects\intelligent-file-management-system\synthetic_data\automotive_technical\automotive_technical_0077.txt,automotive_technical,1.0,synthetic
C:\Users\kjfle\.projects\intelligent-file-management-system\synthetic_data\automotive_technical\automotive_technical_0078.pdf,automotive_technical,1.0,synthetic
C:\Users\kjfle\.projects\intelligent-file-management-system\synthetic_data\automotive_technical\automotive_technical_0079.docx,automotive_technical,1.0,synthetic
C:\Users\kjfle\.projects\intelligent-file-management-system\synthetic_data\automotive_technical\automotive_technical_0080.txt,automotive_technical,1.0,synthetic
C:\Users\kjfle\.projects\intelligent-file-management-system\synthetic_data\automotive_technical\automotive_technical_0081.txt,automotive_technical,1.0,synthetic
C:\Users\kjfle\.projects\intelligent-file-management-system\synthetic_data\automotive_technical\automotive_technical_0082.txt,automotive_technical,1.0,synthetic
C:\Users\kjfle\.projects\intelligent-file-management-system\synthetic_data\automotive_technical\automotive_technical_0083.txt,automotive_technical,1.0,synthetic
C:\Users\kjfle\.projects\intelligent-file-management-system\synthetic_data\automotive_technical\automotive_technical_0084.docx,automotive_technical,1.0,synthetic
C:\Users\kjfle\.projects\intelligent-file-management-system\synthetic_data\automotive_technical\automotive_technical_0085.docx,automotive_technical,1.0,synthetic
C:\Users\kjfle\.projects\intelligent-file-management-system\synthetic_data\automotive_technical\automotive_technical_0086.docx,automotive_technical,1.0,synthetic
C:\Users\kjfle\.projects\intelligent-file-management-system\synthetic_data\automotive_technical\automotive_technical_0087.txt,automotive_technical,1.0,synthetic
C:\Users\kjfle\.projects\intelligent-file-management-system\synthetic_data\automotive_technical\automotive_technical_0088.docx,automotive_technical,1.0,synthetic
C:\Users\kjfle\.projects\intelligent-file-management-system\synthetic_data\automotive_technical\automotive_technical_0089.txt,automotive_technical,1.0,synthetic
C:\Users\kjfle\.projects\intelligent-file-management-system\synthetic_data\automotive_technical\automotive_technical_0090.docx,automotive_technical,1.0,synthetic
C:\Users\kjfle\.projects\intelligent-file-management-system\synthetic_data\automotive_technical\automotive_technical_0091.pdf,automotive_technical,1.0,synthetic
C:\Users\kjfle\.projects\intelligent-file-management-system\synthetic_data\automotive_technical\automotive_technical_0092.txt,automotive_technical,1.0,synthetic
C:\Users\kjfle\.projects\intelligent-file-management-system\synthetic_data\automotive_technical\automotive_technical_0093.txt,automotive_technical,1.0,synthetic
C:\Users\kjfle\.projects\intelligent-file-management-system\synthetic_data\automotive_technical\automotive_technical_0094.pdf,automotive_technical,1.0,synthetic
C:\Users\kjfle\.projects\intelligent-file-management-system\synthetic_data\automotive_technical\automotive_technical_0095.pdf,automotive_technical,1.0,synthetic
C:\Users\kjfle\.projects\intelligent-file-management-system\synthetic_data\automotive_technical\automotive_technical_0096.docx,automotive_technical,1.0,synthetic
C:\Users\kjfle\.projects\intelligent-file-management-system\synthetic_data\automotive_technical\automotive_technical_0097.pdf,automotive_technical,1.0,synthetic
C:\Users\kjfle\.projects\intelligent-file-management-system\synthetic_data\automotive_technical\automotive_technical_0098.txt,automotive_technical,1.0,synthetic
C:\Users\kjfle\.projects\intelligent-file-management-system\synthetic_data\automotive_technical\automotive_technical_0099.txt,automotive_technical,1.0,synthetic
C:\Users\kjfle\.projects\intelligent-file-management-system\synthetic_data\automotive_technical\automotive_technical_0100.docx,automotive_technical,1.0,synthetic
C:\Users\kjfle\.projects\intelligent-file-management-system\synthetic_data\automotive_technical\automotive_technical_0101.docx,automotive_technical,1.0,synthetic
C:\Users\kjfle\.projects\intelligent-file-management-system\synthetic_data\automotive_technical\automotive_technical_0102.txt,automotive_technical,1.0,synthetic
C:\Users\kjfle\.projects\intelligent-file-management-system\synthetic_data\automotive_technical\automotive_technical_0103.docx,automotive_technical,1.0,synthetic
C:\Users\kjfle\.projects\intelligent-file-management-system\synthetic_data\automotive_technical\automotive_technical_0104.docx,automotive_technical,1.0,synthetic
C:\Users\kjfle\.projects\intelligent-file-management-system\synthetic_data\automotive_technical\automotive_technical_0105.docx,automotive_technical,1.0,synthetic
C:\Users\kjfle\.projects\intelligent-file-management-system\synthetic_data\automotive_technical\automotive_technical_0106.pdf,automotive_technical,1.0,synthetic
C:\Users\kjfle\.projects\intelligent-file-management-system\synthetic_data\automotive_technical\automotive_technical_0107.txt,automotive_technical,1.0,synthetic
C:\Users\kjfle\.projects\intelligent-file-management-system\synthetic_data\automotive_technical\automotive_technical_0108.txt,automotive_technical,1.0,synthetic
C:\Users\kjfle\.projects\intelligent-file-management-system\synthetic_data\automotive_technical\automotive_technical_0109.pdf,automotive_technical,1.0,synthetic
C:\Users\kjfle\.projects\intelligent-file-management-system\synthetic_data\automotive_technical\automotive_technical_0110.txt,automotive_technical,1.0,synthetic
C:\Users\kjfle\.projects\intelligent-file-management-system\synthetic_data\automotive_technical\automotive_technical_0111.pdf,automotive_technical,1.0,synthetic
C:\Users\kjfle\.projects\intelligent-file-management-system\synthetic_data\automotive_technical\automotive_technical_0112.pdf,automotive_technical,1.0,synthetic
C:\Users\kjfle\.projects\intelligent-file-management-system\synthetic_data\automotive_technical\automotive_technical_0113.docx,automotive_technical,1.0,synthetic
C:\Users\kjfle\.projects\intelligent-file-management-system\synthetic_data\automotive_technical\automotive_technical_0114.txt,automotive_technical,1.0,synthetic
C:\Users\kjfle\.projects\intelligent-file-management-system\synthetic_data\automotive_technical\automotive_technical_0115.docx,automotive_technical,1.0,synthetic
C:\Users\kjfle\.projects\intelligent-file-management-system\synthetic_data\automotive_technical\automotive_technical_0116.txt,automotive_technical,1.0,synthetic
C:\Users\kjfle\.projects\intelligent-file-management-system\synthetic_data\automotive_technical\automotive_technical_0117.docx,automotive_technical,1.0,synthetic
C:\Users\kjfle\.projects\intelligent-file-management-system\synthetic_data\automotive_technical\automotive_technical_0118.pdf,automotive_technical,1.0,synthetic
C:\Users\kjfle\.projects\intelligent-file-management-system\synthetic_data\automotive_technical\automotive_technical_0119.txt,automotive_technical,1.0,synthetic
C:\Users\kjfle\.projects\intelligent-file-management-system\synthetic_data\automotive_technical\automotive_technical_0120.pdf,automotive_technical,1.0,synthetic
C:\Users\kjfle\.projects\intelligent-file-management-system\synthetic_data\automotive_technical\automotive_technical_0121.docx,automotive_technical,1.0,synthetic
C:\Users\kjfle\.projects\intelligent-file-management-system\synthetic_data\automotive_technical\automotive_technical_0122.docx,automotive_technical,1.0,synthetic
C:\Users\kjfle\.projects\intelligent-file-management-system\synthetic_data\automotive_technical\automotive_technical_0123.docx,automotive_technical,1.0,synthetic
C:\Users\kjfle\.projects\intelligent-file-management-system\synthetic_data\automotive_technical\automotive_technical_0124.pdf,automotive_technical,1.0,synthetic
C:\Users\kjfle\.projects\intelligent-file-management-system\synthetic_data\automotive_technical\automotive_technical_0125.txt,automotive_technical,1.0,synthetic
C:\Users\kjfle\.projects\intelligent-file-management-system\synthetic_data\automotive_technical\automotive_technical_0126.docx,automotive_technical,1.0,synthetic
C:\Users\kjfle\.projects\intelligent-file-management-system\synthetic_data\automotive_technical\automotive_technical_0127.docx,automotive_technical,1.0,synthetic
