filename,path,doc_type,confidence,method
struct_pb2.py,.ifmos\training_sample\60_Technology\System_Administration\Scripts\IFMOS\Python\pytorch-venv\Lib\site-packages\google\protobuf\struct_pb2.py,technical_script,0.98,pattern_override
__init__.py,.ifmos\training_sample\60_Technology\System_Administration\Scripts\IFMOS\Python\pytorch-venv\Lib\site-packages\google\protobuf\pyext\__init__.py,technical_script,0.98,pattern_override
test_connection_query.py,.ifmos\training_sample\60_Technology\System_Administration\Scripts\IFMOS\Python\pytorch-venv\Lib\site-packages\graphene\relay\tests\test_connection_query.py,technical_script,0.98,pattern_override
enum.py,.ifmos\training_sample\60_Technology\System_Administration\Scripts\IFMOS\Python\pytorch-venv\Lib\site-packages\graphene\types\enum.py,technical_script,0.98,pattern_override
module_loading.cpython-311.pyc,.ifmos\training_sample\60_Technology\System_Administration\Scripts\IFMOS\Python\pytorch-venv\Lib\site-packages\graphene\utils\__pycache__\module_loading.cpython-311.pyc,compiled_code,0.99,pattern_override
trim_docstring.cpython-311.pyc,.ifmos\training_sample\60_Technology\System_Administration\Scripts\IFMOS\Python\pytorch-venv\Lib\site-packages\graphene\utils\__pycache__\trim_docstring.cpython-311.pyc,compiled_code,0.99,pattern_override
disable_introspection.py,.ifmos\training_sample\60_Technology\System_Administration\Scripts\IFMOS\Python\pytorch-venv\Lib\site-packages\graphene\validation\disable_introspection.py,technical_script,0.98,pattern_override
__init__.py,.ifmos\training_sample\60_Technology\System_Administration\Scripts\IFMOS\Python\pytorch-venv\Lib\site-packages\graphql\language\__init__.py,technical_script,0.98,pattern_override
awaitable_or_value.py,.ifmos\training_sample\60_Technology\System_Administration\Scripts\IFMOS\Python\pytorch-venv\Lib\site-packages\graphql\pyutils\awaitable_or_value.py,technical_script,0.98,pattern_override
merge_kwargs.py,.ifmos\training_sample\60_Technology\System_Administration\Scripts\IFMOS\Python\pytorch-venv\Lib\site-packages\graphql\pyutils\merge_kwargs.py,technical_script,0.98,pattern_override
print_schema.cpython-311.pyc,.ifmos\training_sample\60_Technology\System_Administration\Scripts\IFMOS\Python\pytorch-venv\Lib\site-packages\graphql\utilities\__pycache__\print_schema.cpython-311.pyc,compiled_code,0.99,pattern_override
switch_mips_unix.h,.ifmos\training_sample\60_Technology\System_Administration\Scripts\IFMOS\Python\pytorch-venv\Lib\site-packages\greenlet\platform\switch_mips_unix.h,source_header,0.99,pattern_override
interfaces.py,.ifmos\training_sample\60_Technology\System_Administration\Scripts\IFMOS\Python\pytorch-venv\Lib\site-packages\grpc\beta\interfaces.py,technical_script,0.98,pattern_override
_observability.cpython-311.pyc,.ifmos\training_sample\60_Technology\System_Administration\Scripts\IFMOS\Python\pytorch-venv\Lib\site-packages\grpc\__pycache__\_observability.cpython-311.pyc,compiled_code,0.99,pattern_override
test_storage.py,.ifmos\training_sample\60_Technology\System_Administration\Scripts\IFMOS\Python\pytorch-venv\Lib\site-packages\huey\tests\test_storage.py,technical_script,0.98,pattern_override
jobs.cpython-311.pyc,.ifmos\training_sample\60_Technology\System_Administration\Scripts\IFMOS\Python\pytorch-venv\Lib\site-packages\huggingface_hub\cli\__pycache__\jobs.cpython-311.pyc,compiled_code,0.99,pattern_override
clarifai.py,.ifmos\training_sample\60_Technology\System_Administration\Scripts\IFMOS\Python\pytorch-venv\Lib\site-packages\huggingface_hub\inference\_providers\clarifai.py,technical_script,0.98,pattern_override
plugins.py,.ifmos\training_sample\60_Technology\System_Administration\Scripts\IFMOS\Python\pytorch-venv\Lib\site-packages\imageio\config\plugins.py,technical_script,0.98,pattern_override
format.py,.ifmos\training_sample\60_Technology\System_Administration\Scripts\IFMOS\Python\pytorch-venv\Lib\site-packages\imageio\core\format.py,technical_script,0.98,pattern_override
gdal.py,.ifmos\training_sample\60_Technology\System_Administration\Scripts\IFMOS\Python\pytorch-venv\Lib\site-packages\imageio\plugins\gdal.py,technical_script,0.98,pattern_override
simpleitk.py,.ifmos\training_sample\60_Technology\System_Administration\Scripts\IFMOS\Python\pytorch-venv\Lib\site-packages\imageio\plugins\simpleitk.py,technical_script,0.98,pattern_override
test_forest.py,.ifmos\training_sample\60_Technology\System_Administration\Scripts\IFMOS\Python\pytorch-venv\Lib\site-packages\imblearn\ensemble\tests\test_forest.py,technical_script,0.98,pattern_override
_sklearn_compat.py,.ifmos\training_sample\60_Technology\System_Administration\Scripts\IFMOS\Python\pytorch-venv\Lib\site-packages\imblearn\utils\_sklearn_compat.py,technical_script,0.98,pattern_override
pipeline.cpython-311.pyc,.ifmos\training_sample\60_Technology\System_Administration\Scripts\IFMOS\Python\pytorch-venv\Lib\site-packages\imblearn\__pycache__\pipeline.cpython-311.pyc,compiled_code,0.99,pattern_override
_adapters.py,.ifmos\training_sample\60_Technology\System_Administration\Scripts\IFMOS\Python\pytorch-venv\Lib\site-packages\importlib_metadata\_adapters.py,technical_script,0.98,pattern_override
environment.cpython-311.pyc,.ifmos\training_sample\60_Technology\System_Administration\Scripts\IFMOS\Python\pytorch-venv\Lib\site-packages\jinja2\__pycache__\environment.cpython-311.pyc,compiled_code,0.99,pattern_override
loaders.cpython-311.pyc,.ifmos\training_sample\60_Technology\System_Administration\Scripts\IFMOS\Python\pytorch-venv\Lib\site-packages\jinja2\__pycache__\loaders.cpython-311.pyc,compiled_code,0.99,pattern_override
cloudpickle_wrapper.cpython-311.pyc,.ifmos\training_sample\60_Technology\System_Administration\Scripts\IFMOS\Python\pytorch-venv\Lib\site-packages\joblib\externals\loky\__pycache__\cloudpickle_wrapper.cpython-311.pyc,compiled_code,0.99,pattern_override
fix_imports.cpython-311.pyc,.ifmos\training_sample\60_Technology\System_Administration\Scripts\IFMOS\Python\pytorch-venv\Lib\site-packages\libpasteurize\fixes\__pycache__\fix_imports.cpython-311.pyc,compiled_code,0.99,pattern_override
__init__.cpython-311.pyc,.ifmos\training_sample\60_Technology\System_Administration\Scripts\IFMOS\Python\pytorch-venv\Lib\site-packages\libpasteurize\__pycache__\__init__.cpython-311.pyc,compiled_code,0.99,pattern_override
targets.py,.ifmos\training_sample\60_Technology\System_Administration\Scripts\IFMOS\Python\pytorch-venv\Lib\site-packages\llvmlite\binding\targets.py,technical_script,0.98,pattern_override
_diffcommand.py,.ifmos\training_sample\60_Technology\System_Administration\Scripts\IFMOS\Python\pytorch-venv\Lib\site-packages\lxml\html\_diffcommand.py,technical_script,0.98,pattern_override
zconf.h,.ifmos\training_sample\60_Technology\System_Administration\Scripts\IFMOS\Python\pytorch-venv\Lib\site-packages\lxml\includes\extlibs\zconf.h,source_header,0.99,pattern_override
exsltconfig.h,.ifmos\training_sample\60_Technology\System_Administration\Scripts\IFMOS\Python\pytorch-venv\Lib\site-packages\lxml\includes\libexslt\exsltconfig.h,source_header,0.99,pattern_override
turbogears.cpython-311.pyc,.ifmos\training_sample\60_Technology\System_Administration\Scripts\IFMOS\Python\pytorch-venv\Lib\site-packages\mako\ext\__pycache__\turbogears.cpython-311.pyc,compiled_code,0.99,pattern_override
__init__.py,.ifmos\training_sample\60_Technology\System_Administration\Scripts\IFMOS\Python\pytorch-venv\Lib\site-packages\mako\testing\__init__.py,technical_script,0.98,pattern_override
exclusions.cpython-311.pyc,.ifmos\training_sample\60_Technology\System_Administration\Scripts\IFMOS\Python\pytorch-venv\Lib\site-packages\mako\testing\__pycache__\exclusions.cpython-311.pyc,compiled_code,0.99,pattern_override
blockprocessors.cpython-311.pyc,.ifmos\training_sample\60_Technology\System_Administration\Scripts\IFMOS\Python\pytorch-venv\Lib\site-packages\markdown\__pycache__\blockprocessors.cpython-311.pyc,compiled_code,0.99,pattern_override
patches.py,.ifmos\training_sample\60_Technology\System_Administration\Scripts\IFMOS\Python\pytorch-venv\Lib\site-packages\matplotlib\patches.py,technical_script,0.98,pattern_override
quiver.py,.ifmos\training_sample\60_Technology\System_Administration\Scripts\IFMOS\Python\pytorch-venv\Lib\site-packages\matplotlib\quiver.py,technical_script,0.98,pattern_override
_formlayout.py,.ifmos\training_sample\60_Technology\System_Administration\Scripts\IFMOS\Python\pytorch-venv\Lib\site-packages\matplotlib\backends\qt_editor\_formlayout.py,technical_script,0.98,pattern_override
widgets.py,.ifmos\training_sample\60_Technology\System_Administration\Scripts\IFMOS\Python\pytorch-venv\Lib\site-packages\matplotlib\testing\widgets.py,technical_script,0.98,pattern_override
test_triangulation.py,.ifmos\training_sample\60_Technology\System_Administration\Scripts\IFMOS\Python\pytorch-venv\Lib\site-packages\matplotlib\tests\test_triangulation.py,technical_script,0.98,pattern_override
test_axis.cpython-311.pyc,.ifmos\training_sample\60_Technology\System_Administration\Scripts\IFMOS\Python\pytorch-venv\Lib\site-packages\matplotlib\tests\__pycache__\test_axis.cpython-311.pyc,compiled_code,0.99,pattern_override
test_backend_svg.cpython-311.pyc,.ifmos\training_sample\60_Technology\System_Administration\Scripts\IFMOS\Python\pytorch-venv\Lib\site-packages\matplotlib\tests\__pycache__\test_backend_svg.cpython-311.pyc,compiled_code,0.99,pattern_override
test_dates.cpython-311.pyc,.ifmos\training_sample\60_Technology\System_Administration\Scripts\IFMOS\Python\pytorch-venv\Lib\site-packages\matplotlib\tests\__pycache__\test_dates.cpython-311.pyc,compiled_code,0.99,pattern_override
test_preprocess_data.cpython-311.pyc,.ifmos\training_sample\60_Technology\System_Administration\Scripts\IFMOS\Python\pytorch-venv\Lib\site-packages\matplotlib\tests\__pycache__\test_preprocess_data.cpython-311.pyc,compiled_code,0.99,pattern_override
_triplot.py,.ifmos\training_sample\60_Technology\System_Administration\Scripts\IFMOS\Python\pytorch-venv\Lib\site-packages\matplotlib\tri\_triplot.py,technical_script,0.98,pattern_override
gridspec.cpython-311.pyc,.ifmos\training_sample\60_Technology\System_Administration\Scripts\IFMOS\Python\pytorch-venv\Lib\site-packages\matplotlib\__pycache__\gridspec.cpython-311.pyc,compiled_code,0.99,pattern_override
chat.py,.ifmos\training_sample\60_Technology\System_Administration\Scripts\IFMOS\Python\pytorch-venv\Lib\site-packages\mlflow\autogen\chat.py,technical_script,0.98,pattern_override
__init__.cpython-311.pyc,.ifmos\training_sample\60_Technology\System_Administration\Scripts\IFMOS\Python\pytorch-venv\Lib\site-packages\mlflow\bedrock\__pycache__\__init__.cpython-311.pyc,compiled_code,0.99,pattern_override
trace_status.py,.ifmos\training_sample\60_Technology\System_Administration\Scripts\IFMOS\Python\pytorch-venv\Lib\site-packages\mlflow\entities\trace_status.py,technical_script,0.98,pattern_override
model_version_status.py,.ifmos\training_sample\60_Technology\System_Administration\Scripts\IFMOS\Python\pytorch-venv\Lib\site-packages\mlflow\entities\model_registry\model_version_status.py,technical_script,0.98,pattern_override
utils.py,.ifmos\training_sample\60_Technology\System_Administration\Scripts\IFMOS\Python\pytorch-venv\Lib\site-packages\mlflow\gateway\utils.py,technical_script,0.98,pattern_override
cohere.py,.ifmos\training_sample\60_Technology\System_Administration\Scripts\IFMOS\Python\pytorch-venv\Lib\site-packages\mlflow\gateway\providers\cohere.py,technical_script,0.98,pattern_override
search_traces.cpython-311.pyc,.ifmos\training_sample\60_Technology\System_Administration\Scripts\IFMOS\Python\pytorch-venv\Lib\site-packages\mlflow\genai\judges\tools\__pycache__\search_traces.cpython-311.pyc,compiled_code,0.99,pattern_override
gepa_optimizer.py,.ifmos\training_sample\60_Technology\System_Administration\Scripts\IFMOS\Python\pytorch-venv\Lib\site-packages\mlflow\genai\optimize\optimizers\gepa_optimizer.py,technical_script,0.98,pattern_override
validation.py,.ifmos\training_sample\60_Technology\System_Administration\Scripts\IFMOS\Python\pytorch-venv\Lib\site-packages\mlflow\genai\scorers\validation.py,technical_script,0.98,pattern_override
data_validation.cpython-311.pyc,.ifmos\training_sample\60_Technology\System_Administration\Scripts\IFMOS\Python\pytorch-venv\Lib\site-packages\mlflow\genai\utils\__pycache__\data_validation.cpython-311.pyc,compiled_code,0.99,pattern_override
trace_utils.cpython-311.pyc,.ifmos\training_sample\60_Technology\System_Administration\Scripts\IFMOS\Python\pytorch-venv\Lib\site-packages\mlflow\genai\utils\__pycache__\trace_utils.cpython-311.pyc,compiled_code,0.99,pattern_override
promptlab_model.cpython-311.pyc,.ifmos\training_sample\60_Technology\System_Administration\Scripts\IFMOS\Python\pytorch-venv\Lib\site-packages\mlflow\prompt\__pycache__\promptlab_model.cpython-311.pyc,compiled_code,0.99,pattern_override
unity_catalog_prompt_messages_pb2_grpc.cpython-311.pyc,.ifmos\training_sample\60_Technology\System_Administration\Scripts\IFMOS\Python\pytorch-venv\Lib\site-packages\mlflow\protos\__pycache__\unity_catalog_prompt_messages_pb2_grpc.cpython-311.pyc,compiled_code,0.99,pattern_override
environment.py,.ifmos\training_sample\60_Technology\System_Administration\Scripts\IFMOS\Python\pytorch-venv\Lib\site-packages\mlflow\pyfunc\utils\environment.py,technical_script,0.98,pattern_override
input_converter.py,.ifmos\training_sample\60_Technology\System_Administration\Scripts\IFMOS\Python\pytorch-venv\Lib\site-packages\mlflow\pyfunc\utils\input_converter.py,technical_script,0.98,pattern_override
_lightning_autolog.py,.ifmos\training_sample\60_Technology\System_Administration\Scripts\IFMOS\Python\pytorch-venv\Lib\site-packages\mlflow\pytorch\_lightning_autolog.py,technical_script,0.98,pattern_override
otel_api.py,.ifmos\training_sample\60_Technology\System_Administration\Scripts\IFMOS\Python\pytorch-venv\Lib\site-packages\mlflow\server\otel_api.py,technical_script,0.98,pattern_override
__init__.py,.ifmos\training_sample\60_Technology\System_Administration\Scripts\IFMOS\Python\pytorch-venv\Lib\site-packages\mlflow\server\auth\__init__.py,technical_script,0.98,pattern_override
databricks_artifact_repo.py,.ifmos\training_sample\60_Technology\System_Administration\Scripts\IFMOS\Python\pytorch-venv\Lib\site-packages\mlflow\store\artifact\databricks_artifact_repo.py,technical_script,0.98,pattern_override
utils.cpython-311.pyc,.ifmos\training_sample\60_Technology\System_Administration\Scripts\IFMOS\Python\pytorch-venv\Lib\site-packages\mlflow\store\_unity_catalog\registry\__pycache__\utils.cpython-311.pyc,compiled_code,0.99,pattern_override
__init__.py,.ifmos\training_sample\60_Technology\System_Administration\Scripts\IFMOS\Python\pytorch-venv\Lib\site-packages\mlflow\system_metrics\__init__.py,technical_script,0.98,pattern_override
schemas.py,.ifmos\training_sample\60_Technology\System_Administration\Scripts\IFMOS\Python\pytorch-venv\Lib\site-packages\mlflow\telemetry\schemas.py,technical_script,0.98,pattern_override
__init__.cpython-311.pyc,.ifmos\training_sample\60_Technology\System_Administration\Scripts\IFMOS\Python\pytorch-venv\Lib\site-packages\mlflow\telemetry\__pycache__\__init__.cpython-311.pyc,compiled_code,0.99,pattern_override
__init__.cpython-311.pyc,.ifmos\training_sample\60_Technology\System_Administration\Scripts\IFMOS\Python\pytorch-venv\Lib\site-packages\mlflow\tracing\otel\translation\__pycache__\__init__.cpython-311.pyc,compiled_code,0.99,pattern_override
run_batch.py,.ifmos\training_sample\60_Technology\System_Administration\Scripts\IFMOS\Python\pytorch-venv\Lib\site-packages\mlflow\utils\async_logging\run_batch.py,technical_script,0.98,pattern_override
versioning.py,.ifmos\training_sample\60_Technology\System_Administration\Scripts\IFMOS\Python\pytorch-venv\Lib\site-packages\mlflow\utils\autologging_utils\versioning.py,technical_script,0.98,pattern_override
lazy_load.cpython-311.pyc,.ifmos\training_sample\60_Technology\System_Administration\Scripts\IFMOS\Python\pytorch-venv\Lib\site-packages\mlflow\utils\__pycache__\lazy_load.cpython-311.pyc,compiled_code,0.99,pattern_override
_unity_catalog_oss_utils.cpython-311.pyc,.ifmos\training_sample\60_Technology\System_Administration\Scripts\IFMOS\Python\pytorch-venv\Lib\site-packages\mlflow\utils\__pycache__\_unity_catalog_oss_utils.cpython-311.pyc,compiled_code,0.99,pattern_override
metainfo.py,.ifmos\training_sample\60_Technology\System_Administration\Scripts\IFMOS\Python\pytorch-venv\Lib\site-packages\modelscope\metainfo.py,technical_script,0.98,pattern_override
create.cpython-311.pyc,.ifmos\training_sample\60_Technology\System_Administration\Scripts\IFMOS\Python\pytorch-venv\Lib\site-packages\modelscope\cli\__pycache__\create.cpython-311.pyc,compiled_code,0.99,pattern_override
tf_model_exporter.cpython-311.pyc,.ifmos\training_sample\60_Technology\System_Administration\Scripts\IFMOS\Python\pytorch-venv\Lib\site-packages\modelscope\exporters\__pycache__\tf_model_exporter.cpython-311.pyc,compiled_code,0.99,pattern_override
